source_node	target_node	Source Node Attribute	Target Node Attribute
CASC16	P98175	lncRNA	protein
AC007347.1	P98175	lncRNA	protein
AC012322.1	P98175	lncRNA	protein
LINC00922	P98175	lncRNA	protein
AC009120.4	P98175	lncRNA	protein
LINC00311	P98175	lncRNA	protein
FENDRR	P98175	lncRNA	protein
AC091153.4	P98175	lncRNA	protein
LINC00670	P98175	lncRNA	protein
COX10-AS1	P98175	lncRNA	protein
AC104024.1	P98175	lncRNA	protein
RAI1-AS1	P98175	lncRNA	protein
EPN2-AS1	P98175	lncRNA	protein
SPAG5-AS1	P98175	lncRNA	protein
AC024619.2	P98175	lncRNA	protein
AC011193.1	P98175	lncRNA	protein
AC015849.2	P98175	lncRNA	protein
AC003958.2	P98175	lncRNA	protein
NBR2	P98175	lncRNA	protein
LINC00910	P98175	lncRNA	protein
AC091132.1	P98175	lncRNA	protein
HOXB-AS1	P98175	lncRNA	protein
HOXB-AS4	P98175	lncRNA	protein
TOB1-AS1	P98175	lncRNA	protein
LINC00511	P98175	lncRNA	protein
LINC00470	P98175	lncRNA	protein
DLGAP1-AS1	P98175	lncRNA	protein
AQP4-AS1	P98175	lncRNA	protein
LINC00907	P98175	lncRNA	protein
LINC00305	P98175	lncRNA	protein
CACTIN-AS1	P98175	lncRNA	protein
MIR7-3HG	P98175	lncRNA	protein
RAB11B-AS1	P98175	lncRNA	protein
AC003956.1	P98175	lncRNA	protein
HPN-AS1	P98175	lncRNA	protein
AC002511.1	P98175	lncRNA	protein
LINC00665	P98175	lncRNA	protein
ZNF571-AS1	P98175	lncRNA	protein
LIPE-AS1	P98175	lncRNA	protein
AC005779.1	P98175	lncRNA	protein
AC006115.3	P98175	lncRNA	protein
MIMT1	P98175	lncRNA	protein
AC079779.4	P98175	lncRNA	protein
AC113607.1	P98175	lncRNA	protein
AC144450.1	P98175	lncRNA	protein
AC019118.2	P98175	lncRNA	protein
AC010729.1	P98175	lncRNA	protein
LINC00487	P98175	lncRNA	protein
LINC00299	P98175	lncRNA	protein
AC099344.2	P98175	lncRNA	protein
AC096559.1	P98175	lncRNA	protein
LINC00276	P98175	lncRNA	protein
MYCNOS	P98175	lncRNA	protein
AC010880.1	P98175	lncRNA	protein
AC098828.2	P98175	lncRNA	protein
AC011752.1	P98175	lncRNA	protein
AC096570.2	P98175	lncRNA	protein
AC012506.2	P98175	lncRNA	protein
AC012506.4	P98175	lncRNA	protein
DNAJC27-AS1	P98175	lncRNA	protein
AC104699.1	P98175	lncRNA	protein
AC013472.3	P98175	lncRNA	protein
AGBL5-IT1	P98175	lncRNA	protein
LINC00486	P98175	lncRNA	protein
AC012593.1	P98175	lncRNA	protein
AC006369.2	P98175	lncRNA	protein
LINC00211	P98175	lncRNA	protein
RMDN2-AS1	P98175	lncRNA	protein
CYP1B1-AS1	P98175	lncRNA	protein
SLC8A1-AS1	P98175	lncRNA	protein
AC016735.1	P98175	lncRNA	protein
SIX3-AS1	P98175	lncRNA	protein
AC016722.2	P98175	lncRNA	protein
AC010967.2	P98175	lncRNA	protein
AC008280.3	P98175	lncRNA	protein
AC007092.1	P98175	lncRNA	protein
AC093159.1	P98175	lncRNA	protein
AC007098.1	P98175	lncRNA	protein
AC012368.1	P98175	lncRNA	protein
AC007389.3	P98175	lncRNA	protein
MEIS1-AS3	P98175	lncRNA	protein
AC023115.1	P98175	lncRNA	protein
PCBP1-AS1	P98175	lncRNA	protein
DGUOK-AS1	P98175	lncRNA	protein
AC007099.1	P98175	lncRNA	protein
AC008268.1	P98175	lncRNA	protein
AC109826.1	P98175	lncRNA	protein
AC092168.2	P98175	lncRNA	protein
AC096554.1	P98175	lncRNA	protein
AC013402.2	P98175	lncRNA	protein
AC068057.2	P98175	lncRNA	protein
AC018730.1	P98175	lncRNA	protein
AC010884.1	P98175	lncRNA	protein
GACAT1	P98175	lncRNA	protein
AC017074.2	P98175	lncRNA	protein
AC010982.1	P98175	lncRNA	protein
AC023347.1	P98175	lncRNA	protein
AC010976.2	P98175	lncRNA	protein
AJ239322.1	P98175	lncRNA	protein
AC114763.1	P98175	lncRNA	protein
AC096558.1	P98175	lncRNA	protein
AC092652.1	P98175	lncRNA	protein
TEX41	P98175	lncRNA	protein
AC062031.1	P98175	lncRNA	protein
AC062032.1	P98175	lncRNA	protein
AC105402.3	P98175	lncRNA	protein
AC007364.1	P98175	lncRNA	protein
AC104777.2	P98175	lncRNA	protein
AC104777.1	P98175	lncRNA	protein
AC023469.2	P98175	lncRNA	protein
CCDC148-AS1	P98175	lncRNA	protein
AC009313.1	P98175	lncRNA	protein
AC009299.3	P98175	lncRNA	protein
XIRP2-AS1	P98175	lncRNA	protein
AC104088.1	P98175	lncRNA	protein
RAPGEF4-AS1	P98175	lncRNA	protein
AC074286.1	P98175	lncRNA	protein
AC009948.5	P98175	lncRNA	protein
TTN-AS1	P98175	lncRNA	protein
AC009478.1	P98175	lncRNA	protein
AC068196.1	P98175	lncRNA	protein
AC007966.1	P98175	lncRNA	protein
AC007319.1	P98175	lncRNA	protein
OSGEPL1-AS1	P98175	lncRNA	protein
AC006460.2	P98175	lncRNA	protein
AC098617.1	P98175	lncRNA	protein
PCGEM1	P98175	lncRNA	protein
ANKRD44-IT1	P98175	lncRNA	protein
AC019330.1	P98175	lncRNA	protein
AC007879.1	P98175	lncRNA	protein
AC007879.2	P98175	lncRNA	protein
AC006994.2	P98175	lncRNA	protein
AC079610.1	P98175	lncRNA	protein
AC012668.2	P98175	lncRNA	protein
LINC00607	P98175	lncRNA	protein
AC098820.3	P98175	lncRNA	protein
DIRC3	P98175	lncRNA	protein
AC053503.4	P98175	lncRNA	protein
AC010980.2	P98175	lncRNA	protein
AC073254.1	P98175	lncRNA	protein
AC010148.1	P98175	lncRNA	protein
AC114814.3	P98175	lncRNA	protein
AC124861.1	P98175	lncRNA	protein
AC104809.2	P98175	lncRNA	protein
BOK-AS1	P98175	lncRNA	protein
SDCBP2-AS1	P98175	lncRNA	protein
LINC00654	P98175	lncRNA	protein
SNAP25-AS1	P98175	lncRNA	protein
LINC00687	P98175	lncRNA	protein
SNHG17	P98175	lncRNA	protein
SNHG11	P98175	lncRNA	protein
LINC00494	P98175	lncRNA	protein
AC006076.1	P98175	lncRNA	protein
AL109806.1	P98175	lncRNA	protein
OGFR-AS1	P98175	lncRNA	protein
LINC00029	P98175	lncRNA	protein
HAR1B	P98175	lncRNA	protein
C21orf91-OT1	P98175	lncRNA	protein
LINC00320	P98175	lncRNA	protein
LINC00317	P98175	lncRNA	protein
LINC00158	P98175	lncRNA	protein
LINC00189	P98175	lncRNA	protein
AF096876.1	P98175	lncRNA	protein
LINC00159	P98175	lncRNA	protein
LINC00649	P98175	lncRNA	protein
LINC00310	P98175	lncRNA	protein
CBR3-AS1	P98175	lncRNA	protein
TTC3-AS1	P98175	lncRNA	protein
DSCR8	P98175	lncRNA	protein
AP001043.1	P98175	lncRNA	protein
BRWD1-AS1	P98175	lncRNA	protein
DSCAM-IT1	P98175	lncRNA	protein
LINC00111	P98175	lncRNA	protein
AP001626.1	P98175	lncRNA	protein
LINC00322	P98175	lncRNA	protein
LINC00334	P98175	lncRNA	protein
CECR3	P98175	lncRNA	protein
AC023490.1	P98175	lncRNA	protein
FAM230B	P98175	lncRNA	protein
FAM230C	P98175	lncRNA	protein
ADORA2A-AS1	P98175	lncRNA	protein
MIAT	P98175	lncRNA	protein
TTC28-AS1	P98175	lncRNA	protein
LARGE-AS1	P98175	lncRNA	protein
AL021707.1	P98175	lncRNA	protein
LINC00229	P98175	lncRNA	protein
AC090044.1	P98175	lncRNA	protein
CNTN4-AS2	P98175	lncRNA	protein
CNTN4-AS1	P98175	lncRNA	protein
EGOT	P98175	lncRNA	protein
BHLHE40-AS1	P98175	lncRNA	protein
AC026202.3	P98175	lncRNA	protein
AC026167.1	P98175	lncRNA	protein
GRM7-AS3	P98175	lncRNA	protein
LMCD1-AS1	P98175	lncRNA	protein
AC018832.1	P98175	lncRNA	protein
GHRLOS	P98175	lncRNA	protein
LINC00620	P98175	lncRNA	protein
FGD5-AS1	P98175	lncRNA	protein
SH3BP5-AS1	P98175	lncRNA	protein
AC144521.1	P98175	lncRNA	protein
ZNF385D-AS1	P98175	lncRNA	protein
RBMS3-AS3	P98175	lncRNA	protein
AC018359.1	P98175	lncRNA	protein
C3orf35	P98175	lncRNA	protein
ENTPD3-AS1	P98175	lncRNA	protein
SNRK-AS1	P98175	lncRNA	protein
LARS2-AS1	P98175	lncRNA	protein
LIMD1-AS1	P98175	lncRNA	protein
KIF9-AS1	P98175	lncRNA	protein
CACNA2D3-AS1	P98175	lncRNA	protein
PTPRG-AS1	P98175	lncRNA	protein
LINC00698	P98175	lncRNA	protein
SYNPR-AS1	P98175	lncRNA	protein
ADAMTS9-AS2	P98175	lncRNA	protein
FOXP1-AS1	P98175	lncRNA	protein
LINC00877	P98175	lncRNA	protein
LINC00971	P98175	lncRNA	protein
ST3GAL6-AS1	P98175	lncRNA	protein
LINC00882	P98175	lncRNA	protein
LINC00636	P98175	lncRNA	protein
ZBTB20-AS1	P98175	lncRNA	protein
LSAMP-AS1	P98175	lncRNA	protein
B4GALT4-AS1	P98175	lncRNA	protein
ALDH1L1-AS2	P98175	lncRNA	protein
NPHP3-AS1	P98175	lncRNA	protein
TM4SF1-AS1	P98175	lncRNA	protein
CLRN1-AS1	P98175	lncRNA	protein
ARHGEF26-AS1	P98175	lncRNA	protein
MME-AS1	P98175	lncRNA	protein
LINC00886	P98175	lncRNA	protein
LINC00880	P98175	lncRNA	protein
NAALADL2-AS3	P98175	lncRNA	protein
NAALADL2-AS2	P98175	lncRNA	protein
LINC00578	P98175	lncRNA	protein
CCDC39-AS1	P98175	lncRNA	protein
SOX2-OT	P98175	lncRNA	protein
ABCC5-AS1	P98175	lncRNA	protein
EHHADH-AS1	P98175	lncRNA	protein
TPRG1-AS1	P98175	lncRNA	protein
OSTN-AS1	P98175	lncRNA	protein
LINC00887	P98175	lncRNA	protein
STX18-IT1	P98175	lncRNA	protein
STX18-AS1	P98175	lncRNA	protein
LINC00504	P98175	lncRNA	protein
TAPT1-AS1	P98175	lncRNA	protein
AC007106.1	P98175	lncRNA	protein
UCHL1-AS1	P98175	lncRNA	protein
USP46-AS1	P98175	lncRNA	protein
LNX1-AS1	P98175	lncRNA	protein
LNX1-AS2	P98175	lncRNA	protein
SRD5A3-AS1	P98175	lncRNA	protein
AC107072.2	P98175	lncRNA	protein
LINC00989	P98175	lncRNA	protein
PCAT4	P98175	lncRNA	protein
LINC00575	P98175	lncRNA	protein
FAM13A-AS1	P98175	lncRNA	protein
STPG2-AS1	P98175	lncRNA	protein
AC004053.1	P98175	lncRNA	protein
RPL34-AS1	P98175	lncRNA	protein
SEC24B-AS1	P98175	lncRNA	protein
LINC00499	P98175	lncRNA	protein
LINC00500	P98175	lncRNA	protein
HAND2-AS1	P98175	lncRNA	protein
LINC00290	P98175	lncRNA	protein
AC108142.1	P98175	lncRNA	protein
CTD-2297D10.2	P98175	lncRNA	protein
GDNF-AS1	P98175	lncRNA	protein
LIFR-AS1	P98175	lncRNA	protein
LINC00604	P98175	lncRNA	protein
PART1	P98175	lncRNA	protein
C5orf64	P98175	lncRNA	protein
ZBED3-AS1	P98175	lncRNA	protein
VCAN-AS1	P98175	lncRNA	protein
TMEM161B-AS1	P98175	lncRNA	protein
LINC00461	P98175	lncRNA	protein
MEF2C-AS1	P98175	lncRNA	protein
NR2F1-AS1	P98175	lncRNA	protein
LINC00492	P98175	lncRNA	protein
LINC00491	P98175	lncRNA	protein
STARD4-AS1	P98175	lncRNA	protein
NREP-AS1	P98175	lncRNA	protein
C5orf56	P98175	lncRNA	protein
AC005355.1	P98175	lncRNA	protein
AC005592.1	P98175	lncRNA	protein
SAP30L-AS1	P98175	lncRNA	protein
CTD-2270F17.1	P98175	lncRNA	protein
PRR7-AS1	P98175	lncRNA	protein
LY86-AS1	P98175	lncRNA	protein
LINC00518	P98175	lncRNA	protein
LINC00240	P98175	lncRNA	protein
HLA-F-AS1	P98175	lncRNA	protein
HCG18	P98175	lncRNA	protein
MDC1-AS1	P98175	lncRNA	protein
LINC00243	P98175	lncRNA	protein
HCP5	P98175	lncRNA	protein
C4A-AS1	P98175	lncRNA	protein
TDRG1	P98175	lncRNA	protein
MLIP-AS1	P98175	lncRNA	protein
KCNQ5-IT1	P98175	lncRNA	protein
SNHG5	P98175	lncRNA	protein
UFL1-AS1	P98175	lncRNA	protein
BVES-AS1	P98175	lncRNA	protein
OSTM1-AS1	P98175	lncRNA	protein
TRAF3IP2-AS1	P98175	lncRNA	protein
NCOA7-AS1	P98175	lncRNA	protein
MYB-AS1	P98175	lncRNA	protein
LINC00271	P98175	lncRNA	protein
STXBP5-AS1	P98175	lncRNA	protein
LINC00574	P98175	lncRNA	protein
AC147651.1	P98175	lncRNA	protein
AC073316.1	P98175	lncRNA	protein
RNF216-IT1	P98175	lncRNA	protein
AC007128.1	P98175	lncRNA	protein
AC019117.1	P98175	lncRNA	protein
AC007091.1	P98175	lncRNA	protein
AC099342.1	P98175	lncRNA	protein
HOXA-AS2	P98175	lncRNA	protein
HOXA-AS3	P98175	lncRNA	protein
JAZF1-AS1	P98175	lncRNA	protein
NPSR1-AS1	P98175	lncRNA	protein
POU6F2-AS2	P98175	lncRNA	protein
INHBA-AS1	P98175	lncRNA	protein
HECW1-IT1	P98175	lncRNA	protein
LINC00957	P98175	lncRNA	protein
AC073325.1	P98175	lncRNA	protein
AC004870.3	P98175	lncRNA	protein
MAGI2-AS3	P98175	lncRNA	protein
AC003988.1	P98175	lncRNA	protein
AC003984.1	P98175	lncRNA	protein
LINC00972	P98175	lncRNA	protein
STEAP2-AS1	P98175	lncRNA	protein
AC002454.1	P98175	lncRNA	protein
AC006378.2	P98175	lncRNA	protein
AC003092.1	P98175	lncRNA	protein
AC003092.2	P98175	lncRNA	protein
DLX6-AS1	P98175	lncRNA	protein
LHFPL3-AS1	P98175	lncRNA	protein
AC073071.1	P98175	lncRNA	protein
AC073130.3	P98175	lncRNA	protein
ST7-OT4	P98175	lncRNA	protein
ST7-AS2	P98175	lncRNA	protein
AC000124.1	P98175	lncRNA	protein
AC058791.1	P98175	lncRNA	protein
AC024084.1	P98175	lncRNA	protein
AC009264.1	P98175	lncRNA	protein
ATP6V0E2-AS1	P98175	lncRNA	protein
AC006372.4	P98175	lncRNA	protein
LINC00689	P98175	lncRNA	protein
FAM85B	P98175	lncRNA	protein
LINC00681	P98175	lncRNA	protein
LINC00589	P98175	lncRNA	protein
NRG1-IT1	P98175	lncRNA	protein
LINC00293	P98175	lncRNA	protein
AC026904.1	P98175	lncRNA	protein
LINC00968	P98175	lncRNA	protein
LINC00588	P98175	lncRNA	protein
AC022182.1	P98175	lncRNA	protein
CASC9	P98175	lncRNA	protein
ZFHX4-AS1	P98175	lncRNA	protein
LINC00534	P98175	lncRNA	protein
LINC00535	P98175	lncRNA	protein
LINC00536	P98175	lncRNA	protein
AC023590.1	P98175	lncRNA	protein
HAS2-AS1	P98175	lncRNA	protein
FER1L6-AS1	P98175	lncRNA	protein
FER1L6-AS2	P98175	lncRNA	protein
LINC00964	P98175	lncRNA	protein
LINC00861	P98175	lncRNA	protein
PCAT1	P98175	lncRNA	protein
PVT1	P98175	lncRNA	protein
CCDC26	P98175	lncRNA	protein
ZFAT-AS1	P98175	lncRNA	protein
C8orf31	P98175	lncRNA	protein
AC084125.4	P98175	lncRNA	protein
LINC00583	P98175	lncRNA	protein
MIR31HG	P98175	lncRNA	protein
CDKN2B-AS1	P98175	lncRNA	protein
PCA3	P98175	lncRNA	protein
VPS13A-AS1	P98175	lncRNA	protein
PCAT7	P98175	lncRNA	protein
LINC00476	P98175	lncRNA	protein
LINC00587	P98175	lncRNA	protein
C9orf147	P98175	lncRNA	protein
TTLL11-IT1	P98175	lncRNA	protein
MIR181A2HG	P98175	lncRNA	protein
AL590369.1	P98175	lncRNA	protein
PPP1R26-AS1	P98175	lncRNA	protein
SNHG7	P98175	lncRNA	protein
TLR8-AS1	P98175	lncRNA	protein
PHKA2-AS1	P98175	lncRNA	protein
PHEX-AS1	P98175	lncRNA	protein
PCYT1B-AS1	P98175	lncRNA	protein
ARHGEF9-IT1	P98175	lncRNA	protein
LINC00269	P98175	lncRNA	protein
TSIX	P98175	lncRNA	protein
XIST	P98175	lncRNA	protein
JPX	P98175	lncRNA	protein
DIAPH2-AS1	P98175	lncRNA	protein
LINC00630	P98175	lncRNA	protein
MORF4L2-AS1	P98175	lncRNA	protein
FGF13-AS1	P98175	lncRNA	protein
SPANXA2-OT1	P98175	lncRNA	protein
FMR1-AS1	P98175	lncRNA	protein
LINC00894	P98175	lncRNA	protein
HCFC1-AS1	P98175	lncRNA	protein
LINC00278	P98175	lncRNA	protein
TTTY12	P98175	lncRNA	protein
TTTY11	P98175	lncRNA	protein
AC010723.1	P98175	lncRNA	protein
FAM41AY1	P98175	lncRNA	protein
FAM224B	P98175	lncRNA	protein
TTTY14	P98175	lncRNA	protein
PINK1-AS	P22626	lncRNA	protein
LINC00339	P22626	lncRNA	protein
SNHG3	P22626	lncRNA	protein
SNHG12	P22626	lncRNA	protein
AL513327.1	P22626	lncRNA	protein
ZMYM4-AS1	P22626	lncRNA	protein
KDM4A-AS1	P22626	lncRNA	protein
MKNK1-AS1	P22626	lncRNA	protein
EFCAB14-AS1	P22626	lncRNA	protein
GNG12-AS1	P22626	lncRNA	protein
ZRANB2-AS1	P22626	lncRNA	protein
ZRANB2-AS2	P22626	lncRNA	protein
LAMTOR5-AS1	P22626	lncRNA	protein
AP4B1-AS1	P22626	lncRNA	protein
LINC00622	P22626	lncRNA	protein
LINC00624	P22626	lncRNA	protein
RGS5	P22626	lncRNA	protein
GAS5	P22626	lncRNA	protein
GAS5-AS1	P22626	lncRNA	protein
MIR181A1HG	P22626	lncRNA	protein
IPO9-AS1	P22626	lncRNA	protein
PROX1-AS1	P22626	lncRNA	protein
SMYD3-IT1	P22626	lncRNA	protein
IDI2-AS1	P22626	lncRNA	protein
PITRM1-AS1	P22626	lncRNA	protein
LINC00707	P22626	lncRNA	protein
PROSER2-AS1	P22626	lncRNA	protein
VIM-AS1	P22626	lncRNA	protein
WAC-AS1	P22626	lncRNA	protein
ZEB1-AS1	P22626	lncRNA	protein
ZNF32-AS3	P22626	lncRNA	protein
LINC00840	P22626	lncRNA	protein
PRKG1-AS1	P22626	lncRNA	protein
ZNF503-AS1	P22626	lncRNA	protein
TMEM254-AS1	P22626	lncRNA	protein
NUTM2A-AS1	P22626	lncRNA	protein
LINC00863	P22626	lncRNA	protein
PLCE1-AS1	P22626	lncRNA	protein
ENTPD1-AS1	P22626	lncRNA	protein
AL139819.1	P22626	lncRNA	protein
TLX1NB	P22626	lncRNA	protein
LBX1-AS1	P22626	lncRNA	protein
PDCD4-AS1	P22626	lncRNA	protein
EMX2OS	P22626	lncRNA	protein
CASC2	P22626	lncRNA	protein
AC069287.1	P22626	lncRNA	protein
SBF2-AS1	P22626	lncRNA	protein
LINC00958	P22626	lncRNA	protein
NAV2-AS1	P22626	lncRNA	protein
BDNF-AS	P22626	lncRNA	protein
ALKBH3-AS1	P22626	lncRNA	protein
LRP4-AS1	P22626	lncRNA	protein
AP000442.1	P22626	lncRNA	protein
SNHG1	P22626	lncRNA	protein
NEAT1	P22626	lncRNA	protein
MALAT1	P22626	lncRNA	protein
SSSCA1-AS1	P22626	lncRNA	protein
ARAP1-AS1	P22626	lncRNA	protein
RSF1-IT2	P22626	lncRNA	protein
KCTD21-AS1	P22626	lncRNA	protein
RAB30-AS1	P22626	lncRNA	protein
DISC1FP1	P22626	lncRNA	protein
AP000462.3	P22626	lncRNA	protein
A2ML1-AS1	P22626	lncRNA	protein
RASSF8-AS1	P22626	lncRNA	protein
BCDIN3D-AS1	P22626	lncRNA	protein
HOTAIR	P22626	lncRNA	protein
HOXC-AS3	P22626	lncRNA	protein
TMPO-AS1	P22626	lncRNA	protein
FAM222A-AS1	P22626	lncRNA	protein
MAPKAPK5-AS1	P22626	lncRNA	protein
PXN-AS1	P22626	lncRNA	protein
AC156455.1	P22626	lncRNA	protein
LINC00457	P22626	lncRNA	protein
LINC00284	P22626	lncRNA	protein
SMIM2-AS1	P22626	lncRNA	protein
TPT1-AS1	P22626	lncRNA	protein
MED4-AS1	P22626	lncRNA	protein
DLEU2	P22626	lncRNA	protein
DLEU1	P22626	lncRNA	protein
INTS6-AS1	P22626	lncRNA	protein
DIAPH3-AS1	P22626	lncRNA	protein
LINC00395	P22626	lncRNA	protein
LINC00393	P22626	lncRNA	protein
LINC00347	P22626	lncRNA	protein
MYCBP2-AS1	P22626	lncRNA	protein
RNF219-AS1	P22626	lncRNA	protein
RBM26-AS1	P22626	lncRNA	protein
MIR4500HG	P22626	lncRNA	protein
LINC00433	P22626	lncRNA	protein
LINC00559	P22626	lncRNA	protein
MIR17HG	P22626	lncRNA	protein
GPC6-AS1	P22626	lncRNA	protein
SOX21-AS1	P22626	lncRNA	protein
CLDN10-AS1	P22626	lncRNA	protein
LINC00283	P22626	lncRNA	protein
MYO16-AS1	P22626	lncRNA	protein
AL162497.1	P22626	lncRNA	protein
AL139385.1	P22626	lncRNA	protein
ANKRD10-IT1	P22626	lncRNA	protein
ARHGEF7-AS1	P22626	lncRNA	protein
AL356740.1	P22626	lncRNA	protein
DCUN1D2-AS	P22626	lncRNA	protein
LINC00641	P22626	lncRNA	protein
PRMT5-AS1	P22626	lncRNA	protein
DHRS4-AS1	P22626	lncRNA	protein
LINC00645	P22626	lncRNA	protein
LINC00871	P22626	lncRNA	protein
KTN1-AS1	P22626	lncRNA	protein
HIF1A-AS2	P22626	lncRNA	protein
DIO2-AS1	P22626	lncRNA	protein
LINC00911	P22626	lncRNA	protein
AL157871.2	P22626	lncRNA	protein
AL928654.1	P22626	lncRNA	protein
PWRN1	P22626	lncRNA	protein
SRP14-AS1	P22626	lncRNA	protein
OIP5-AS1	P22626	lncRNA	protein
GABPB1-AS1	P22626	lncRNA	protein
USP3-AS1	P22626	lncRNA	protein
IQCH-AS1	P22626	lncRNA	protein
LOXL1-AS1	P22626	lncRNA	protein
UBL7-AS1	P22626	lncRNA	protein
AC068831.6	P22626	lncRNA	protein
PRC1-AS1	P22626	lncRNA	protein
AC020663.1	P22626	lncRNA	protein
AC040173.1	P22626	lncRNA	protein
FBXL19-AS1	P22626	lncRNA	protein
AC026471.6	P22626	lncRNA	protein
LINC00273	P22626	lncRNA	protein
AC007347.1	P22626	lncRNA	protein
CRNDE	P22626	lncRNA	protein
AC009107.1	P22626	lncRNA	protein
AC009120.4	P22626	lncRNA	protein
AC009120.6	P22626	lncRNA	protein
AC009120.3	P22626	lncRNA	protein
LINC00311	P22626	lncRNA	protein
SNAI3-AS1	P22626	lncRNA	protein
AC087392.1	P22626	lncRNA	protein
PITPNA-AS1	P22626	lncRNA	protein
AC091153.4	P22626	lncRNA	protein
LINC00324	P22626	lncRNA	protein
COX10-AS1	P22626	lncRNA	protein
AC005224.2	P22626	lncRNA	protein
SPAG5-AS1	P22626	lncRNA	protein
NBR2	P22626	lncRNA	protein
ASB16-AS1	P22626	lncRNA	protein
MAP3K14-AS1	P22626	lncRNA	protein
AC091132.1	P22626	lncRNA	protein
HOXB-AS1	P22626	lncRNA	protein
HOXB-AS4	P22626	lncRNA	protein
AC091133.1	P22626	lncRNA	protein
AC002401.1	P22626	lncRNA	protein
AC099850.1	P22626	lncRNA	protein
RNF157-AS1	P22626	lncRNA	protein
SNHG16	P22626	lncRNA	protein
TNRC6C-AS1	P22626	lncRNA	protein
AC100791.1	P22626	lncRNA	protein
AC132872.1	P22626	lncRNA	protein
LINC00470	P22626	lncRNA	protein
LINC00667	P22626	lncRNA	protein
AQP4-AS1	P22626	lncRNA	protein
LINC00907	P22626	lncRNA	protein
LINC00909	P22626	lncRNA	protein
RBFADN	P22626	lncRNA	protein
AC004490.1	P22626	lncRNA	protein
AC006538.1	P22626	lncRNA	protein
AC005262.2	P22626	lncRNA	protein
CACTIN-AS1	P22626	lncRNA	protein
AC005523.2	P22626	lncRNA	protein
RAB11B-AS1	P22626	lncRNA	protein
AC005785.2	P22626	lncRNA	protein
AC010335.1	P22626	lncRNA	protein
AC005253.2	P22626	lncRNA	protein
LINC00663	P22626	lncRNA	protein
LINC00662	P22626	lncRNA	protein
AC005307.1	P22626	lncRNA	protein
AC005616.1	P22626	lncRNA	protein
AC079466.1	P22626	lncRNA	protein
AF038458.3	P22626	lncRNA	protein
LINC00665	P22626	lncRNA	protein
ZNF571-AS1	P22626	lncRNA	protein
LIPE-AS1	P22626	lncRNA	protein
NUCB1-AS1	P22626	lncRNA	protein
PTOV1-AS1	P22626	lncRNA	protein
A1BG-AS1	P22626	lncRNA	protein
LINC00299	P22626	lncRNA	protein
LINC00276	P22626	lncRNA	protein
AC013472.3	P22626	lncRNA	protein
BIRC6-AS1	P22626	lncRNA	protein
AC006369.2	P22626	lncRNA	protein
RMDN2-AS1	P22626	lncRNA	protein
SOS1-IT1	P22626	lncRNA	protein
SLC8A1-AS1	P22626	lncRNA	protein
AC010967.2	P22626	lncRNA	protein
AC016747.3	P22626	lncRNA	protein
PCBP1-AS1	P22626	lncRNA	protein
AC016700.3	P22626	lncRNA	protein
ALMS1-IT1	P22626	lncRNA	protein
BOLA3-AS1	P22626	lncRNA	protein
LBX2-AS1	P22626	lncRNA	protein
AC018730.1	P22626	lncRNA	protein
AC010884.1	P22626	lncRNA	protein
AC108463.2	P22626	lncRNA	protein
AC017074.2	P22626	lncRNA	protein
AC010976.2	P22626	lncRNA	protein
AC092620.2	P22626	lncRNA	protein
TEX41	P22626	lncRNA	protein
AC007364.1	P22626	lncRNA	protein
CERS6-AS1	P22626	lncRNA	protein
AC104088.1	P22626	lncRNA	protein
HOXD-AS2	P22626	lncRNA	protein
AC074286.1	P22626	lncRNA	protein
AC009948.5	P22626	lncRNA	protein
TTN-AS1	P22626	lncRNA	protein
AC068196.1	P22626	lncRNA	protein
AC007319.1	P22626	lncRNA	protein
AC006460.2	P22626	lncRNA	protein
AC098617.1	P22626	lncRNA	protein
SATB2-AS1	P22626	lncRNA	protein
CFLAR-AS1	P22626	lncRNA	protein
AC007362.1	P22626	lncRNA	protein
AC079610.1	P22626	lncRNA	protein
DIRC3	P22626	lncRNA	protein
AC068489.1	P22626	lncRNA	protein
AC073254.1	P22626	lncRNA	protein
AC107079.1	P22626	lncRNA	protein
AC131097.3	P22626	lncRNA	protein
SDCBP2-AS1	P22626	lncRNA	protein
UBOX5-AS1	P22626	lncRNA	protein
LINC00654	P22626	lncRNA	protein
PLCB1-IT1	P22626	lncRNA	protein
SNAP25-AS1	P22626	lncRNA	protein
MACROD2-IT1	P22626	lncRNA	protein
HM13-AS1	P22626	lncRNA	protein
SNHG17	P22626	lncRNA	protein
ZFAS1	P22626	lncRNA	protein
AC006076.1	P22626	lncRNA	protein
OGFR-AS1	P22626	lncRNA	protein
AP000962.2	P22626	lncRNA	protein
C21orf91-OT1	P22626	lncRNA	protein
LINC00320	P22626	lncRNA	protein
MIR155HG	P22626	lncRNA	protein
LINC00515	P22626	lncRNA	protein
BACH1-IT1	P22626	lncRNA	protein
BACH1-AS1	P22626	lncRNA	protein
AP000265.1	P22626	lncRNA	protein
LINC00846	P22626	lncRNA	protein
PAXBP1-AS1	P22626	lncRNA	protein
LINC00649	P22626	lncRNA	protein
AP001429.1	P22626	lncRNA	protein
TTC3-AS1	P22626	lncRNA	protein
DSCR9	P22626	lncRNA	protein
BRWD1-IT1	P22626	lncRNA	protein
ITGB2-AS1	P22626	lncRNA	protein
MCM3AP-AS1	P22626	lncRNA	protein
THAP7-AS1	P22626	lncRNA	protein
