source_node	target_node	Source Node Attribute	Target Node Attribute
n378414	Q96PU8	lncRNA	protein
n378431	Q15717	lncRNA	protein
n378478	P35637	lncRNA	protein
n378490	Q96PU8	lncRNA	protein
n378503	O00425	lncRNA	protein
n378503	P35637	lncRNA	protein
n378503	Q15717	lncRNA	protein
n378503	Q49AS9	lncRNA	protein
n378503	Q9Y6M1	lncRNA	protein
n378507	Q07955	lncRNA	protein
n378509	Q9H9G7	lncRNA	protein
n378509	Q9HCK5	lncRNA	protein
n378509	Q9UKV8	lncRNA	protein
n378509	Q9UL18	lncRNA	protein
n378515	Q13148	lncRNA	protein
n378517	Q15717	lncRNA	protein
n378520	P35637	lncRNA	protein
n378520	Q13148	lncRNA	protein
n378520	Q15717	lncRNA	protein
n378520	Q49AS9	lncRNA	protein
n378555	Q07955	lncRNA	protein
n378555	Q15717	lncRNA	protein
n378567	O00425	lncRNA	protein
n378567	P35637	lncRNA	protein
n378567	Q13148	lncRNA	protein
n378567	Q15717	lncRNA	protein
n378567	Q49AS9	lncRNA	protein
n378567	Q86X94	lncRNA	protein
n378567	Q9NZI8	lncRNA	protein
n378567	Q9Y6M1	lncRNA	protein
n378572	O00425	lncRNA	protein
n378572	Q01844	lncRNA	protein
n378603	Q15717	lncRNA	protein
n378619	Q13148	lncRNA	protein
n378631	Q07955	lncRNA	protein
n378699	Q15717	lncRNA	protein
n378714	O00425	lncRNA	protein
n378714	Q49AS9	lncRNA	protein
n378714	Q9Y6M1	lncRNA	protein
n378721	Q07955	lncRNA	protein
n378726	P31483	lncRNA	protein
n378726	Q07955	lncRNA	protein
n378726	Q13148	lncRNA	protein
n378726	Q15717	lncRNA	protein
n378726	Q49AS9	lncRNA	protein
n378741	P31483	lncRNA	protein
n378749	Q07955	lncRNA	protein
n378782	Q15717	lncRNA	protein
n378782	Q49AS9	lncRNA	protein
n378795	Q15717	lncRNA	protein
n378803	Q15717	lncRNA	protein
n378840	P26599	lncRNA	protein
n378843	Q9H9G7	lncRNA	protein
n378843	Q9HCK5	lncRNA	protein
n378843	Q9UKV8	lncRNA	protein
n378843	Q9UL18	lncRNA	protein
n378866	O00425	lncRNA	protein
n378866	P26599	lncRNA	protein
n378866	P35637	lncRNA	protein
n378866	Q01844	lncRNA	protein
n378866	Q07955	lncRNA	protein
n378866	Q15717	lncRNA	protein
n378866	Q86X94	lncRNA	protein
n378866	Q9NZI8	lncRNA	protein
n378866	Q9Y6M1	lncRNA	protein
n378880	P35637	lncRNA	protein
n378914	P26599	lncRNA	protein
n378914	Q15717	lncRNA	protein
n378945	Q15717	lncRNA	protein
n379023	Q15717	lncRNA	protein
n379043	Q07955	lncRNA	protein
n379095	Q15717	lncRNA	protein
n379098	Q13148	lncRNA	protein
n379107	O00425	lncRNA	protein
n379107	P26599	lncRNA	protein
n379107	P31483	lncRNA	protein
n379107	Q13148	lncRNA	protein
n379107	Q49AS9	lncRNA	protein
n379107	Q86X94	lncRNA	protein
n379107	Q8NDV7	lncRNA	protein
n379107	Q96PU8	lncRNA	protein
n379107	Q9HCJ0	lncRNA	protein
n379107	Q9NZI8	lncRNA	protein
n379107	Q9UPQ9	lncRNA	protein
n379107	Q9Y6M1	lncRNA	protein
n379110	O00425	lncRNA	protein
n379110	P35637	lncRNA	protein
n379110	Q07955	lncRNA	protein
n379110	Q86X94	lncRNA	protein
n379114	Q01844	lncRNA	protein
n379114	Q07955	lncRNA	protein
n379114	Q13148	lncRNA	protein
n379114	Q15717	lncRNA	protein
n379114	Q49AS9	lncRNA	protein
n379122	O00425	lncRNA	protein
n379122	Q15717	lncRNA	protein
n379122	Q9NZI8	lncRNA	protein
n379129	Q13148	lncRNA	protein
n379131	Q15717	lncRNA	protein
n379132	P26599	lncRNA	protein
n379132	Q07955	lncRNA	protein
n379149	Q13148	lncRNA	protein
n379160	Q07955	lncRNA	protein
n379166	O00425	lncRNA	protein
n379167	O00425	lncRNA	protein
n379167	Q86X94	lncRNA	protein
n379167	Q9H9G7	lncRNA	protein
n379167	Q9HCK5	lncRNA	protein
n379167	Q9NZI8	lncRNA	protein
n379167	Q9UKV8	lncRNA	protein
n379167	Q9UL18	lncRNA	protein
n379167	Q9Y6M1	lncRNA	protein
n379177	Q49AS9	lncRNA	protein
n379212	P31483	lncRNA	protein
n379212	Q49AS9	lncRNA	protein
n379212	Q8NDV7	lncRNA	protein
n379212	Q9HCJ0	lncRNA	protein
n379212	Q9UPQ9	lncRNA	protein
n379244	P35637	lncRNA	protein
n379281	O00425	lncRNA	protein
n379281	P35637	lncRNA	protein
n379288	Q49AS9	lncRNA	protein
n379293	P31483	lncRNA	protein
n379293	Q49AS9	lncRNA	protein
n379300	O43251	lncRNA	protein
n379304	P35637	lncRNA	protein
n379304	Q15717	lncRNA	protein
n379310	P35637	lncRNA	protein
n379327	P31483	lncRNA	protein
n379336	Q13148	lncRNA	protein
n379340	O00425	lncRNA	protein
n379340	P31483	lncRNA	protein
n379340	Q15717	lncRNA	protein
n379340	Q9NZI8	lncRNA	protein
n379340	Q9Y6M1	lncRNA	protein
n379342	O00425	lncRNA	protein
n379342	Q15717	lncRNA	protein
n379342	Q9UKV8	lncRNA	protein
n379350	O00425	lncRNA	protein
n379360	Q96PU8	lncRNA	protein
n379378	P26599	lncRNA	protein
n379395	Q13148	lncRNA	protein
n379406	O43251	lncRNA	protein
n379406	P31483	lncRNA	protein
n379406	Q15717	lncRNA	protein
n379406	Q49AS9	lncRNA	protein
n379406	Q86X94	lncRNA	protein
n379406	Q9NZI8	lncRNA	protein
n379406	Q9Y6M1	lncRNA	protein
n379426	Q07955	lncRNA	protein
n379436	Q07955	lncRNA	protein
n379442	O00425	lncRNA	protein
n379442	P35637	lncRNA	protein
n379442	Q15717	lncRNA	protein
n379442	Q9NZI8	lncRNA	protein
n379442	Q9Y6M1	lncRNA	protein
n379459	Q15717	lncRNA	protein
n379459	Q9UKV8	lncRNA	protein
n379466	B7ZL34	lncRNA	protein
n379466	O00425	lncRNA	protein
n379466	P35637	lncRNA	protein
n379466	Q15717	lncRNA	protein
n379466	Q9NZI8	lncRNA	protein
n379466	Q9UKV8	lncRNA	protein
n379466	Q9Y6M1	lncRNA	protein
n379480	Q15717	lncRNA	protein
n379489	O00425	lncRNA	protein
n379562	Q49AS9	lncRNA	protein
n379566	Q07955	lncRNA	protein
n379574	P26599	lncRNA	protein
n379574	Q49AS9	lncRNA	protein
n379581	O00425	lncRNA	protein
n379581	Q49AS9	lncRNA	protein
n379581	Q9NZI8	lncRNA	protein
n379581	Q9Y6M1	lncRNA	protein
n379586	Q07955	lncRNA	protein
n379593	O00425	lncRNA	protein
n379593	Q15717	lncRNA	protein
n379593	Q9NZI8	lncRNA	protein
n379616	Q9Y6M1	lncRNA	protein
n379622	Q13148	lncRNA	protein
n379622	Q15717	lncRNA	protein
n379622	Q49AS9	lncRNA	protein
n379630	P35637	lncRNA	protein
n379630	Q49AS9	lncRNA	protein
n379630	Q86X94	lncRNA	protein
n379637	Q9UKV8	lncRNA	protein
n379676	Q15717	lncRNA	protein
n379676	Q49AS9	lncRNA	protein
n379691	P35637	lncRNA	protein
n379692	Q15717	lncRNA	protein
n379717	O00425	lncRNA	protein
n379717	Q13148	lncRNA	protein
n379717	Q15717	lncRNA	protein
n379772	Q49AS9	lncRNA	protein
n379774	P35637	lncRNA	protein
n379781	P35637	lncRNA	protein
n379792	P31483	lncRNA	protein
n379821	O00425	lncRNA	protein
n379834	Q15717	lncRNA	protein
n379841	O00425	lncRNA	protein
n379841	P35637	lncRNA	protein
n379841	Q07955	lncRNA	protein
n379841	Q15717	lncRNA	protein
n379841	Q9NZI8	lncRNA	protein
n379841	Q9UKV8	lncRNA	protein
n379841	Q9Y6M1	lncRNA	protein
n379850	Q07955	lncRNA	protein
n379927	P35637	lncRNA	protein
n379927	Q9Y6M1	lncRNA	protein
n379972	Q15717	lncRNA	protein
n379972	Q49AS9	lncRNA	protein
n380027	P31483	lncRNA	protein
n380027	Q49AS9	lncRNA	protein
n380060	Q13148	lncRNA	protein
n380064	O00425	lncRNA	protein
n380064	Q9HCE1	lncRNA	protein
n380100	P35637	lncRNA	protein
n380108	P35637	lncRNA	protein
n380148	Q15717	lncRNA	protein
n380151	Q49AS9	lncRNA	protein
n380158	B7ZL34	lncRNA	protein
n380158	O00425	lncRNA	protein
n380158	P31483	lncRNA	protein
n380158	Q13148	lncRNA	protein
n380158	Q49AS9	lncRNA	protein
n380158	Q8NDV7	lncRNA	protein
n380158	Q9HCE1	lncRNA	protein
n380158	Q9HCJ0	lncRNA	protein
n380158	Q9UPQ9	lncRNA	protein
n380158	Q9Y6M1	lncRNA	protein
n380163	Q13148	lncRNA	protein
n380175	Q15717	lncRNA	protein
n380177	P26599	lncRNA	protein
n380177	P31483	lncRNA	protein
n380177	Q49AS9	lncRNA	protein
n380184	Q15717	lncRNA	protein
n380208	Q13148	lncRNA	protein
n380263	Q07955	lncRNA	protein
n380278	Q13148	lncRNA	protein
n380333	Q15717	lncRNA	protein
n380399	Q15717	lncRNA	protein
n380399	Q9H9G7	lncRNA	protein
n380399	Q9HCK5	lncRNA	protein
n380399	Q9UKV8	lncRNA	protein
n380399	Q9UL18	lncRNA	protein
n380413	Q9NZI8	lncRNA	protein
n380415	P26599	lncRNA	protein
n380489	P31483	lncRNA	protein
n380489	Q49AS9	lncRNA	protein
n380489	Q9H9G7	lncRNA	protein
n380489	Q9HCK5	lncRNA	protein
n380489	Q9UKV8	lncRNA	protein
n380489	Q9UL18	lncRNA	protein
n380490	Q15717	lncRNA	protein
n380500	P31483	lncRNA	protein
n380543	Q13148	lncRNA	protein
n380651	Q15717	lncRNA	protein
n380659	Q13148	lncRNA	protein
n380693	P31483	lncRNA	protein
n380693	P35637	lncRNA	protein
n380693	Q01844	lncRNA	protein
n380693	Q13148	lncRNA	protein
n380693	Q49AS9	lncRNA	protein
n380693	Q96PU8	lncRNA	protein
n380693	Q9NZI8	lncRNA	protein
n380693	Q9UKV8	lncRNA	protein
n380693	Q9Y6M1	lncRNA	protein
n380707	P31483	lncRNA	protein
n380707	Q49AS9	lncRNA	protein
n380714	Q9UKV8	lncRNA	protein
n380761	Q9UKV8	lncRNA	protein
n380796	Q13148	lncRNA	protein
n380806	P26599	lncRNA	protein
n380806	P31483	lncRNA	protein
n380806	Q49AS9	lncRNA	protein
n380900	Q13148	lncRNA	protein
n380909	P31483	lncRNA	protein
n380977	Q13148	lncRNA	protein
n381022	O00425	lncRNA	protein
n381022	P26599	lncRNA	protein
n381022	Q13148	lncRNA	protein
n381022	Q15717	lncRNA	protein
n381022	Q8NDV7	lncRNA	protein
n381022	Q9HCJ0	lncRNA	protein
n381022	Q9NZI8	lncRNA	protein
n381022	Q9UKV8	lncRNA	protein
n381022	Q9UPQ9	lncRNA	protein
n381022	Q9Y6M1	lncRNA	protein
n381026	Q07955	lncRNA	protein
n381037	Q07955	lncRNA	protein
n381041	O00425	lncRNA	protein
n381041	Q9Y6M1	lncRNA	protein
n381057	O00425	lncRNA	protein
n381057	P26599	lncRNA	protein
n381057	P31483	lncRNA	protein
n381057	P35637	lncRNA	protein
n381057	Q01844	lncRNA	protein
n381057	Q15717	lncRNA	protein
n381057	Q49AS9	lncRNA	protein
n381057	Q9HCE1	lncRNA	protein
n381057	Q9NZI8	lncRNA	protein
n381057	Q9Y6M1	lncRNA	protein
n381071	Q13148	lncRNA	protein
n381074	Q13148	lncRNA	protein
n381076	Q07955	lncRNA	protein
n381078	Q15717	lncRNA	protein
n381078	Q49AS9	lncRNA	protein
n381078	Q9UKV8	lncRNA	protein
n381081	Q8NDV7	lncRNA	protein
n381081	Q9HCJ0	lncRNA	protein
n381081	Q9UPQ9	lncRNA	protein
n381102	O43251	lncRNA	protein
n381159	O00425	lncRNA	protein
n381159	Q15717	lncRNA	protein
n381159	Q9UKV8	lncRNA	protein
n381159	Q9Y6M1	lncRNA	protein
n381184	O00425	lncRNA	protein
n381184	Q15717	lncRNA	protein
n381184	Q9NZI8	lncRNA	protein
n381184	Q9Y6M1	lncRNA	protein
n381187	Q15717	lncRNA	protein
n381189	Q07955	lncRNA	protein
n381216	Q13148	lncRNA	protein
n381216	Q15717	lncRNA	protein
n381222	Q07955	lncRNA	protein
n381268	Q07955	lncRNA	protein
n381268	Q49AS9	lncRNA	protein
n381270	Q07955	lncRNA	protein
n381280	O00425	lncRNA	protein
n381280	P26599	lncRNA	protein
n381280	P31483	lncRNA	protein
n381280	P35637	lncRNA	protein
n381280	Q01844	lncRNA	protein
n381280	Q13148	lncRNA	protein
n381280	Q15717	lncRNA	protein
n381280	Q49AS9	lncRNA	protein
n381280	Q9HCE1	lncRNA	protein
n381280	Q9NZI8	lncRNA	protein
n381280	Q9Y6M1	lncRNA	protein
n381323	B7ZL34	lncRNA	protein
n381323	Q15717	lncRNA	protein
n381344	O00425	lncRNA	protein
n381344	P35637	lncRNA	protein
n381344	Q9NZI8	lncRNA	protein
n381344	Q9Y6M1	lncRNA	protein
n381351	O00425	lncRNA	protein
n381351	P31483	lncRNA	protein
n381351	P35637	lncRNA	protein
n381351	Q01844	lncRNA	protein
n381351	Q15717	lncRNA	protein
n381351	Q86X94	lncRNA	protein
n381351	Q8NDV7	lncRNA	protein
n381351	Q96PU8	lncRNA	protein
n381351	Q9H9G7	lncRNA	protein
n381351	Q9HCE1	lncRNA	protein
n381351	Q9HCJ0	lncRNA	protein
n381351	Q9HCK5	lncRNA	protein
n381351	Q9NZI8	lncRNA	protein
n381351	Q9UKV8	lncRNA	protein
n381351	Q9UL18	lncRNA	protein
n381351	Q9UPQ9	lncRNA	protein
n381351	Q9Y6M1	lncRNA	protein
n381353	Q49AS9	lncRNA	protein
n381364	Q15717	lncRNA	protein
n381375	Q07955	lncRNA	protein
n381381	Q07955	lncRNA	protein
n381409	B7ZL34	lncRNA	protein
n381409	O00425	lncRNA	protein
n381409	P31483	lncRNA	protein
n381409	P35637	lncRNA	protein
n381409	Q01844	lncRNA	protein
n381409	Q15717	lncRNA	protein
n381409	Q49AS9	lncRNA	protein
n381409	Q86X94	lncRNA	protein
n381409	Q8NDV7	lncRNA	protein
n381409	Q9H9G7	lncRNA	protein
n381409	Q9HCE1	lncRNA	protein
n381409	Q9HCJ0	lncRNA	protein
n381409	Q9HCK5	lncRNA	protein
n381409	Q9NZI8	lncRNA	protein
n381409	Q9UKV8	lncRNA	protein
n381409	Q9UL18	lncRNA	protein
n381409	Q9UPQ9	lncRNA	protein
n381409	Q9Y6M1	lncRNA	protein
n381414	P35637	lncRNA	protein
n381414	Q15717	lncRNA	protein
n381414	Q86X94	lncRNA	protein
n381417	O00425	lncRNA	protein
n381417	Q15717	lncRNA	protein
n381417	Q49AS9	lncRNA	protein
n381417	Q9UKV8	lncRNA	protein
n381419	P35637	lncRNA	protein
n381443	O00425	lncRNA	protein
n381443	P26599	lncRNA	protein
n381443	P35637	lncRNA	protein
n381443	Q13148	lncRNA	protein
n381443	Q9NZI8	lncRNA	protein
n381443	Q9Y6M1	lncRNA	protein
n381464	P26599	lncRNA	protein
n381464	Q13148	lncRNA	protein
n381464	Q15717	lncRNA	protein
n381468	Q15717	lncRNA	protein
n381471	Q15717	lncRNA	protein
n381509	Q15717	lncRNA	protein
n381521	P35637	lncRNA	protein
n381521	Q15717	lncRNA	protein
n381526	P35637	lncRNA	protein
n381559	B7ZL34	lncRNA	protein
n381559	P35637	lncRNA	protein
n381568	O00425	lncRNA	protein
n381568	Q15717	lncRNA	protein
n381568	Q49AS9	lncRNA	protein
n381580	Q07955	lncRNA	protein
n381585	P31483	lncRNA	protein
n381585	Q13148	lncRNA	protein
n381585	Q15717	lncRNA	protein
n381585	Q49AS9	lncRNA	protein
n381586	P31483	lncRNA	protein
n381586	Q49AS9	lncRNA	protein
n381616	O00425	lncRNA	protein
n381616	Q15717	lncRNA	protein
n381623	O00425	lncRNA	protein
n381623	P26599	lncRNA	protein
n381623	P31483	lncRNA	protein
n381623	P35637	lncRNA	protein
n381623	Q01844	lncRNA	protein
n381623	Q13148	lncRNA	protein
n381623	Q15717	lncRNA	protein
n381623	Q49AS9	lncRNA	protein
n381623	Q9HCE1	lncRNA	protein
n381623	Q9NZI8	lncRNA	protein
n381623	Q9UKV8	lncRNA	protein
n381623	Q9Y6M1	lncRNA	protein
n381689	Q07955	lncRNA	protein
n381696	Q13148	lncRNA	protein
n381720	B7ZL34	lncRNA	protein
n381720	O00425	lncRNA	protein
n381720	P26599	lncRNA	protein
n381720	P31483	lncRNA	protein
n381720	Q13148	lncRNA	protein
n381720	Q15717	lncRNA	protein
n381720	Q49AS9	lncRNA	protein
n381727	P26599	lncRNA	protein
n381754	Q01844	lncRNA	protein
n381754	Q13148	lncRNA	protein
n381754	Q49AS9	lncRNA	protein
n381773	O00425	lncRNA	protein
n381773	Q07955	lncRNA	protein
n381773	Q9H9G7	lncRNA	protein
n381773	Q9HCK5	lncRNA	protein
n381773	Q9UKV8	lncRNA	protein
n381773	Q9UL18	lncRNA	protein
n381776	Q07955	lncRNA	protein
n381782	Q07955	lncRNA	protein
n381786	Q15717	lncRNA	protein
n381789	Q13148	lncRNA	protein
n381789	Q49AS9	lncRNA	protein
n381793	O00425	lncRNA	protein
n381793	P26599	lncRNA	protein
n381793	Q9Y6M1	lncRNA	protein
n381833	Q07955	lncRNA	protein
n381839	Q15717	lncRNA	protein
n381846	B7ZL34	lncRNA	protein
n381846	O00425	lncRNA	protein
n381846	P26599	lncRNA	protein
n381846	P31483	lncRNA	protein
n381846	Q13148	lncRNA	protein
n381846	Q15717	lncRNA	protein
n381846	Q49AS9	lncRNA	protein
n381846	Q9NZI8	lncRNA	protein
n381846	Q9Y6M1	lncRNA	protein
n381878	O00425	lncRNA	protein
n381878	Q07955	lncRNA	protein
n381878	Q13148	lncRNA	protein
n381878	Q9H9G7	lncRNA	protein
n381878	Q9HCK5	lncRNA	protein
n381878	Q9UKV8	lncRNA	protein
n381878	Q9UL18	lncRNA	protein
n381878	Q9Y6M1	lncRNA	protein
n381885	O00425	lncRNA	protein
n381885	Q9NZI8	lncRNA	protein
n381885	Q9Y6M1	lncRNA	protein
n381899	P31483	lncRNA	protein
n381912	O00425	lncRNA	protein
n381912	P35637	lncRNA	protein
n381912	Q01844	lncRNA	protein
n381912	Q15717	lncRNA	protein
n381912	Q9Y6M1	lncRNA	protein
n381941	P26599	lncRNA	protein
n381942	O00425	lncRNA	protein
n381942	Q07955	lncRNA	protein
n381942	Q9NZI8	lncRNA	protein
n381942	Q9Y6M1	lncRNA	protein
n381945	Q07955	lncRNA	protein
n381958	Q13148	lncRNA	protein
n381981	Q07955	lncRNA	protein
n381981	Q13148	lncRNA	protein
n381981	Q15717	lncRNA	protein
n381993	P26599	lncRNA	protein
n382000	Q07955	lncRNA	protein
n382000	Q9H9G7	lncRNA	protein
n382000	Q9HCK5	lncRNA	protein
n382000	Q9NZI8	lncRNA	protein
n382000	Q9UKV8	lncRNA	protein
n382000	Q9UL18	lncRNA	protein
n382000	Q9Y6M1	lncRNA	protein
n382009	Q07955	lncRNA	protein
n382015	Q15717	lncRNA	protein
n382037	P31483	lncRNA	protein
n382037	P35637	lncRNA	protein
n382037	Q01844	lncRNA	protein
n382037	Q13148	lncRNA	protein
n382037	Q15717	lncRNA	protein
n382037	Q49AS9	lncRNA	protein
n382059	Q07955	lncRNA	protein
n382059	Q49AS9	lncRNA	protein
n382060	P35637	lncRNA	protein
n382060	Q07955	lncRNA	protein
n382060	Q15717	lncRNA	protein
n382061	Q15717	lncRNA	protein
n382064	Q96PU8	lncRNA	protein
n382077	P35637	lncRNA	protein
n382077	Q13148	lncRNA	protein
n382083	P35637	lncRNA	protein
n382105	Q13148	lncRNA	protein
n382143	Q15717	lncRNA	protein
n382148	Q15717	lncRNA	protein
n382149	Q49AS9	lncRNA	protein
n382181	P26599	lncRNA	protein
n382181	Q13148	lncRNA	protein
n382181	Q15717	lncRNA	protein
n382181	Q86X94	lncRNA	protein
n382184	O00425	lncRNA	protein
n382184	P26599	lncRNA	protein
n382184	P31483	lncRNA	protein
n382184	P35637	lncRNA	protein
n382184	Q15717	lncRNA	protein
n382184	Q49AS9	lncRNA	protein
n382184	Q9Y6M1	lncRNA	protein
n382207	P35637	lncRNA	protein
n382220	P35637	lncRNA	protein
n382220	Q15717	lncRNA	protein
n382220	Q49AS9	lncRNA	protein
n382224	Q9NZI8	lncRNA	protein
n382231	O00425	lncRNA	protein
n382231	P26599	lncRNA	protein
n382231	P35637	lncRNA	protein
n382231	Q01844	lncRNA	protein
n382231	Q15717	lncRNA	protein
n382231	Q9H9G7	lncRNA	protein
n382231	Q9HCE1	lncRNA	protein
n382231	Q9HCK5	lncRNA	protein
n382231	Q9NZI8	lncRNA	protein
n382231	Q9UKV8	lncRNA	protein
n382231	Q9UL18	lncRNA	protein
n382231	Q9Y6M1	lncRNA	protein
n382233	Q13148	lncRNA	protein
n382276	Q13148	lncRNA	protein
n382276	Q15717	lncRNA	protein
n382276	Q9Y6M1	lncRNA	protein
n382286	Q9H9G7	lncRNA	protein
n382286	Q9HCK5	lncRNA	protein
n382286	Q9NZI8	lncRNA	protein
n382286	Q9UKV8	lncRNA	protein
n382286	Q9UL18	lncRNA	protein
n3822	P0A6M8	lncRNA	protein
n3822	P0AGD7	lncRNA	protein
n3822	P10121	lncRNA	protein
n382312	Q01844	lncRNA	protein
n382312	Q15717	lncRNA	protein
n382317	Q49AS9	lncRNA	protein
n382328	Q13148	lncRNA	protein
n382328	Q15717	lncRNA	protein
n382328	Q49AS9	lncRNA	protein
n382330	O43251	lncRNA	protein
n382330	P26599	lncRNA	protein
n382330	Q13148	lncRNA	protein
n382428	Q07955	lncRNA	protein
n382440	Q9Y6M1	lncRNA	protein
n382464	Q49AS9	lncRNA	protein
n382474	Q07955	lncRNA	protein
n382487	P26599	lncRNA	protein
n382487	Q07955	lncRNA	protein
n382490	P26599	lncRNA	protein
n382495	Q07955	lncRNA	protein
n382495	Q15717	lncRNA	protein
n382497	P31483	lncRNA	protein
n382502	B7ZL34	lncRNA	protein
n382502	O00425	lncRNA	protein
n382502	P31483	lncRNA	protein
n382502	P35637	lncRNA	protein
n382502	Q15717	lncRNA	protein
n382502	Q49AS9	lncRNA	protein
n382502	Q9NZI8	lncRNA	protein
n382502	Q9Y6M1	lncRNA	protein
n382507	P26599	lncRNA	protein
n382511	B7ZL34	lncRNA	protein
n382511	O00425	lncRNA	protein
n382511	P26599	lncRNA	protein
n382511	P35637	lncRNA	protein
n382511	Q01844	lncRNA	protein
n382511	Q13148	lncRNA	protein
n382511	Q15717	lncRNA	protein
n382511	Q9H9G7	lncRNA	protein
n382511	Q9HCE1	lncRNA	protein
n382511	Q9HCK5	lncRNA	protein
n382511	Q9NZI8	lncRNA	protein
n382511	Q9UKV8	lncRNA	protein
n382511	Q9UL18	lncRNA	protein
n382511	Q9Y6M1	lncRNA	protein
n382512	Q07955	lncRNA	protein
n382553	O00425	lncRNA	protein
n382553	P35637	lncRNA	protein
n382553	Q01844	lncRNA	protein
n382553	Q15717	lncRNA	protein
n382553	Q49AS9	lncRNA	protein
n382632	Q07955	lncRNA	protein
n382635	Q07955	lncRNA	protein
n382664	Q07955	lncRNA	protein
n382670	Q07955	lncRNA	protein
n382691	Q07955	lncRNA	protein
n382699	Q49AS9	lncRNA	protein
n3826	P0A6X3	lncRNA	protein
n3826	P0ACF0	lncRNA	protein
n3826	P0ACF4	lncRNA	protein
n3826	P10151	lncRNA	protein
n382702	O00425	lncRNA	protein
n382702	Q07955	lncRNA	protein
n3827	B7UR25	lncRNA	protein
n3827	P02930	lncRNA	protein
n3827	P0A6X3	lncRNA	protein
n3827	P0A6X7	lncRNA	protein
n3827	P0A6Y1	lncRNA	protein
n3827	P0A9E2	lncRNA	protein
n3827	P0AA16	lncRNA	protein
n3827	P0ACF0	lncRNA	protein
n3827	P0ACF4	lncRNA	protein
n3827	P0ACF8	lncRNA	protein
n3827	P0ACG1	lncRNA	protein
n3827	P0ACH5	lncRNA	protein
n3827	Q14F19	lncRNA	protein
n3828	B1IVL4	lncRNA	protein
n3828	P0A6H1	lncRNA	protein
n3828	P0AFZ3	lncRNA	protein
n3828	P0AG67	lncRNA	protein
n3828	P0C077	lncRNA	protein
n3828	P0C0V0	lncRNA	protein
n3828	P0CE47	lncRNA	protein
n3828	P0CE48	lncRNA	protein
n3828	P21499	lncRNA	protein
n3828	P23865	lncRNA	protein
n3828	P42184	lncRNA	protein
n3828	P77398	lncRNA	protein
n382908	Q07955	lncRNA	protein
n382918	O00425	lncRNA	protein
n382918	P35637	lncRNA	protein
n382918	Q01844	lncRNA	protein
n382918	Q13148	lncRNA	protein
n382918	Q15717	lncRNA	protein
n382918	Q49AS9	lncRNA	protein
n382918	Q86X94	lncRNA	protein
n382918	Q8NDV7	lncRNA	protein
n382918	Q9HCE1	lncRNA	protein
n382918	Q9HCJ0	lncRNA	protein
n382918	Q9NZI8	lncRNA	protein
n382918	Q9UPQ9	lncRNA	protein
n382918	Q9Y6M1	lncRNA	protein
n382927	Q07955	lncRNA	protein
n382930	Q15717	lncRNA	protein
n382933	O00425	lncRNA	protein
n382933	Q9Y6M1	lncRNA	protein
n382953	Q07955	lncRNA	protein
n382960	Q9NZI8	lncRNA	protein
n382961	O00425	lncRNA	protein
n382975	Q07955	lncRNA	protein
n382975	Q49AS9	lncRNA	protein
n382982	Q07955	lncRNA	protein
n382982	Q15717	lncRNA	protein
n382982	Q49AS9	lncRNA	protein
n382989	O00425	lncRNA	protein
n382989	P31483	lncRNA	protein
n382989	P35637	lncRNA	protein
n382989	Q01844	lncRNA	protein
n382989	Q07955	lncRNA	protein
n382989	Q15717	lncRNA	protein
n382989	Q86X94	lncRNA	protein
n382989	Q9Y6M1	lncRNA	protein
n382996	Q07955	lncRNA	protein
n3829	M1FYN7	lncRNA	protein
n3829	P00579	lncRNA	protein
n3829	P0A8T7	lncRNA	protein
n383003	Q13148	lncRNA	protein
n383019	O00425	lncRNA	protein
n383019	P26599	lncRNA	protein
n383019	Q15717	lncRNA	protein
n383019	Q9H9G7	lncRNA	protein
n383019	Q9HCE1	lncRNA	protein
n383019	Q9HCK5	lncRNA	protein
n383019	Q9NZI8	lncRNA	protein
n383019	Q9UKV8	lncRNA	protein
n383019	Q9UL18	lncRNA	protein
n383019	Q9Y6M1	lncRNA	protein
n383032	Q15717	lncRNA	protein
n383032	Q9NZI8	lncRNA	protein
n383033	O00425	lncRNA	protein
n383038	Q07955	lncRNA	protein
n383040	Q9NZI8	lncRNA	protein
n383055	Q07955	lncRNA	protein
n383057	Q13148	lncRNA	protein
n383057	Q15717	lncRNA	protein
n383057	Q49AS9	lncRNA	protein
n383076	P26599	lncRNA	protein
n383076	Q07955	lncRNA	protein
n383080	O00425	lncRNA	protein
n383080	Q07955	lncRNA	protein
n383080	Q49AS9	lncRNA	protein
n383080	Q9NZI8	lncRNA	protein
n383080	Q9Y6M1	lncRNA	protein
n3830	C8TKH6	lncRNA	protein
n3830	C8TVH5	lncRNA	protein
n3830	C8UF15	lncRNA	protein
n3830	P0AD96	lncRNA	protein
n383172	P26599	lncRNA	protein
n383172	Q13148	lncRNA	protein
n383172	Q49AS9	lncRNA	protein
n383175	Q9NZI8	lncRNA	protein
n383179	Q07955	lncRNA	protein
n383179	Q15717	lncRNA	protein
n383180	Q07955	lncRNA	protein
n383186	Q13148	lncRNA	protein
n383186	Q15717	lncRNA	protein
n383186	Q86X94	lncRNA	protein
n383186	Q9HCE1	lncRNA	protein
n383186	Q9UKV8	lncRNA	protein
n383190	Q07955	lncRNA	protein
n383190	Q49AS9	lncRNA	protein
n383190	Q9Y6M1	lncRNA	protein
n383191	Q15717	lncRNA	protein
